#Distance(A)    Macroscopic-Average    Planar-Average
 51.4257             0.00032            -0.00138
 51.4883             0.00033            -0.00103
 51.5509             0.00031            -0.00059
 51.6136             0.00029            -0.00014
 51.6762             0.00025             0.00024
 51.7388             0.00020             0.00048
 51.8015             0.00014             0.00055
 51.8641             0.00008             0.00047
 51.9268             0.00001             0.00034
 51.9894            -0.00005             0.00023
 52.0520            -0.00010             0.00024
 52.1147            -0.00015             0.00040
 52.1773            -0.00019             0.00067
 52.2399            -0.00021             0.00100
 52.3026            -0.00022             0.00129
 52.3652            -0.00021             0.00148
 52.4279            -0.00020             0.00151
 52.4905            -0.00018             0.00140
 52.5531            -0.00015             0.00116
 52.6158            -0.00014             0.00081
 52.6784            -0.00012             0.00041
 52.7410            -0.00012            -0.00003
 52.8037            -0.00013            -0.00047
 52.8663            -0.00014            -0.00088
 52.9290            -0.00016            -0.00126
 52.9916            -0.00018            -0.00156
 53.0542            -0.00019            -0.00179
 53.1169            -0.00020            -0.00193
 53.1795            -0.00021            -0.00198
 53.2422            -0.00022            -0.00191
 53.3048            -0.00022            -0.00173
 53.3674            -0.00023            -0.00145
 53.4301            -0.00023            -0.00109
 53.4927            -0.00023            -0.00068
 53.5553            -0.00023            -0.00028
 53.6180            -0.00021             0.00005
 53.6806            -0.00020             0.00026
 53.7433            -0.00017             0.00032
 53.8059            -0.00014             0.00024
 53.8685            -0.00011             0.00007
 53.9312            -0.00008            -0.00012
 53.9938            -0.00005            -0.00024
 54.0564            -0.00003            -0.00025
 54.1191            -0.00000            -0.00012
 54.1817             0.00002             0.00013
 54.2444             0.00003             0.00046
 54.3070             0.00005             0.00081
 54.3696             0.00006             0.00113
 54.4323             0.00007             0.00138
 54.4949             0.00009             0.00153
 54.5575             0.00010             0.00159
 54.6202             0.00011             0.00154
 54.6828             0.00012             0.00140
 54.7455             0.00012             0.00118
 54.8081             0.00012             0.00089
 54.8707             0.00011             0.00054
 54.9334             0.00011             0.00015
 54.9960             0.00011            -0.00026
 55.0586             0.00013            -0.00066
 55.1213             0.00015            -0.00102
 55.1839             0.00018            -0.00130
 55.2466             0.00021            -0.00146
 55.3092             0.00025            -0.00146
 55.3718             0.00027            -0.00132
 55.4345             0.00028            -0.00103
 55.4971             0.00028            -0.00066
 55.5597             0.00026            -0.00026
 55.6224             0.00023             0.00007
 55.6850             0.00019             0.00028
 55.7477             0.00014             0.00033
 55.8103             0.00009             0.00025
 55.8729             0.00003             0.00011
 55.9356            -0.00003             0.00001
 55.9982            -0.00008             0.00003
 56.0609            -0.00012             0.00020
 56.1235            -0.00015             0.00051
 56.1861            -0.00017             0.00088
 56.2488            -0.00018             0.00122
 56.3114            -0.00018             0.00147
 56.3740            -0.00017             0.00157
 56.4367            -0.00015             0.00150
 56.4993            -0.00013             0.00130
 56.5620            -0.00011             0.00099
 56.6246            -0.00010             0.00062
 56.6872            -0.00009             0.00020
 56.7499            -0.00009            -0.00023
 56.8125            -0.00010            -0.00063
 56.8751            -0.00012            -0.00100
 56.9378            -0.00013            -0.00131
 57.0004            -0.00014            -0.00154
 57.0631            -0.00015            -0.00168
 57.1257            -0.00015            -0.00174
 57.1883            -0.00016            -0.00170
 57.2510            -0.00016            -0.00157
 57.3136            -0.00017            -0.00134
 57.3762            -0.00017            -0.00105
 57.4389            -0.00017            -0.00070
 57.5015            -0.00016            -0.00035
 57.5642            -0.00015            -0.00005
 57.6268            -0.00014             0.00016
 57.6894            -0.00012             0.00024
 57.7521            -0.00009             0.00019
 57.8147            -0.00006             0.00003
 57.8773            -0.00004            -0.00016
 57.9400            -0.00001            -0.00031
 58.0026             0.00002            -0.00035
 58.0653             0.00004            -0.00024
 58.1279             0.00006             0.00001
 58.1905             0.00007             0.00036
 58.2532             0.00008             0.00074
 58.3158             0.00009             0.00110
 58.3785             0.00011             0.00138
 58.4411             0.00012             0.00156
 58.5037             0.00013             0.00164
 58.5664             0.00015             0.00162
 58.6290             0.00016             0.00150
 58.6916             0.00017             0.00130
 58.7543             0.00017             0.00103
 58.8169             0.00017             0.00071
 58.8796             0.00017             0.00034
 58.9422             0.00017            -0.00005
 59.0048             0.00019            -0.00045
 59.0675             0.00021            -0.00081
 59.1301             0.00024            -0.00111
 59.1927             0.00028            -0.00129
 59.2554             0.00031            -0.00133
 59.3180             0.00034            -0.00122
 59.3807             0.00035            -0.00096
 59.4433             0.00035            -0.00061
 59.5059             0.00033            -0.00022
 59.5686             0.00031             0.00011
 59.6312             0.00026             0.00032
 59.6938             0.00021             0.00038
 59.7565             0.00015             0.00030
 59.8191             0.00009             0.00016
 59.8818             0.00003             0.00004
 59.9444            -0.00003             0.00002
 60.0070            -0.00009             0.00017
 60.0697            -0.00013             0.00045
 60.1323            -0.00017             0.00082
 60.1949            -0.00019             0.00117
 60.2576            -0.00020             0.00145
 60.3202            -0.00020             0.00158
 60.3829            -0.00020             0.00155
 60.4455            -0.00019             0.00137
 60.5081            -0.00017             0.00107
 60.5708            -0.00016             0.00068
 60.6334            -0.00015             0.00025
 60.6961            -0.00014            -0.00020
 60.7587            -0.00013            -0.00064
 60.8213            -0.00013            -0.00105
 60.8840            -0.00013            -0.00139
 60.9466            -0.00013            -0.00167
 61.0092            -0.00014            -0.00186
 61.0719            -0.00015            -0.00196
 61.1345            -0.00016            -0.00196
 61.1972            -0.00017            -0.00186
 61.2598            -0.00019            -0.00166
 61.3224            -0.00020            -0.00137
 61.3851            -0.00022            -0.00100
 61.4477            -0.00023            -0.00058
 61.5103            -0.00024            -0.00014
 61.5730            -0.00024             0.00025
 61.6356            -0.00023             0.00053
 61.6983            -0.00022             0.00065
 61.7609            -0.00021             0.00059
 61.8235            -0.00018             0.00039
 61.8862            -0.00016             0.00013
 61.9488            -0.00013            -0.00009
 62.0114            -0.00010            -0.00019
 62.0741            -0.00007            -0.00013
 62.1367            -0.00005             0.00007
 62.1994            -0.00001             0.00036
 62.2620             0.00002             0.00067
 62.3246             0.00006             0.00093
 62.3873             0.00010             0.00109
 62.4499             0.00014             0.00116
 62.5125             0.00019             0.00113
 62.5752             0.00024             0.00101
 62.6378             0.00028             0.00083
 62.7005             0.00031             0.00060
 62.7631             0.00033             0.00034
 62.8257             0.00033             0.00006
 62.8884             0.00033            -0.00022
 62.9510             0.00033            -0.00049
 63.0137             0.00034            -0.00073
 63.0763             0.00037            -0.00091
 63.1389             0.00043            -0.00099
 63.2016             0.00051            -0.00095
 63.2642             0.00060            -0.00076
 63.3268             0.00070            -0.00044
 63.3895             0.00082             0.00002
 63.4521             0.00094             0.00055
 63.5148             0.00107             0.00107
 63.5774             0.00121             0.00146
 63.6400             0.00135             0.00161
 63.7027             0.00149             0.00148
 63.7653             0.00164             0.00113
 63.8279             0.00179             0.00067
 63.8906             0.00194             0.00029
 63.9532             0.00210             0.00016
 64.0159             0.00225             0.00037
 64.0785             0.00240             0.00091
 64.1411             0.00255             0.00169
 64.2038             0.00270             0.00256
 64.2664             0.00283             0.00340
 64.3290             0.00295             0.00414
 64.3917             0.00305             0.00472
 64.4543             0.00313             0.00516
 64.5170             0.00319             0.00546
 64.5796             0.00322             0.00563
 64.6422             0.00324             0.00567
 64.7049             0.00325             0.00562
 64.7675             0.00325             0.00549
 64.8301             0.00326             0.00530
 64.8928             0.00328             0.00508
 64.9554             0.00331             0.00484
 65.0181             0.00334             0.00458
 65.0807             0.00335             0.00431
 65.1433             0.00335             0.00403
 65.2060             0.00332             0.00375
 65.2686             0.00327             0.00346
 65.3313             0.00318             0.00318
 65.3939             0.00307             0.00292
 65.4565             0.00294             0.00266
 65.5192             0.00280             0.00243
 65.5818             0.00265             0.00221
 65.6444             0.00249             0.00201
 65.7071             0.00232             0.00182
 65.7697             0.00216             0.00164
 65.8324             0.00200             0.00147
 65.8950             0.00185             0.00132
 65.9576             0.00170             0.00118
 66.0203             0.00156             0.00106
 66.0829             0.00142             0.00095
 66.1455             0.00130             0.00086
 66.2082             0.00118             0.00077
 66.2708             0.00107             0.00068
 66.3335             0.00096             0.00060
 66.3961             0.00087             0.00053
 66.4587             0.00078             0.00047
 66.5214             0.00070             0.00042
 66.5840             0.00063             0.00038
 66.6466             0.00056             0.00034
 66.7093             0.00050             0.00030
 66.7719             0.00045             0.00027
 66.8346             0.00040             0.00023
 66.8972             0.00035             0.00020
 66.9598             0.00031             0.00018
 67.0225             0.00028             0.00016
 67.0851             0.00025             0.00014
 67.1477             0.00022             0.00012
 67.2104             0.00019             0.00011
 67.2730             0.00017             0.00009
 67.3357             0.00014             0.00008
 67.3983             0.00012             0.00006
 67.4609             0.00011             0.00005
 67.5236             0.00009             0.00004
 67.5862             0.00008             0.00004
 67.6488             0.00006             0.00003
 67.7115             0.00005             0.00002
 67.7741             0.00004             0.00001
 67.8368             0.00003             0.00000
 67.8994             0.00002            -0.00000
 67.9620             0.00002            -0.00001
 68.0247             0.00001            -0.00001
 68.0873             0.00000            -0.00002
 68.1500            -0.00000            -0.00002
 68.2126            -0.00001            -0.00002
 68.2752            -0.00002            -0.00003
 68.3379            -0.00002            -0.00003
 68.4005            -0.00002            -0.00004
 68.4631            -0.00003            -0.00004
 68.5258            -0.00003            -0.00004
 68.5884            -0.00004            -0.00004
 68.6511            -0.00004            -0.00005
 68.7137            -0.00004            -0.00005
 68.7763            -0.00005            -0.00005
 68.8390            -0.00005            -0.00005
 68.9016            -0.00005            -0.00006
 68.9642            -0.00005            -0.00006
 69.0269            -0.00005            -0.00006
 69.0895            -0.00006            -0.00006
 69.1522            -0.00006            -0.00006
 69.2148            -0.00006            -0.00006
 69.2774            -0.00006            -0.00007
 69.3401            -0.00006            -0.00007
 69.4027            -0.00006            -0.00007
 69.4653            -0.00007            -0.00007
 69.5280            -0.00007            -0.00007
 69.5906            -0.00007            -0.00007
 69.6533            -0.00007            -0.00007
 69.7159            -0.00007            -0.00007
 69.7785            -0.00007            -0.00007
 69.8412            -0.00007            -0.00007
 69.9038            -0.00007            -0.00008
 69.9664            -0.00007            -0.00008
 70.0291            -0.00007            -0.00008
 70.0917            -0.00007            -0.00007
 70.1544            -0.00007            -0.00007
 70.2170            -0.00007            -0.00007
 70.2796            -0.00007            -0.00007
 70.3423            -0.00007            -0.00007
 70.4049            -0.00007            -0.00007
 70.4676            -0.00007            -0.00008
 70.5302            -0.00007            -0.00007
 70.5928            -0.00007            -0.00007
 70.6555            -0.00007            -0.00007
 70.7181            -0.00006            -0.00007
 70.7807            -0.00006            -0.00007
 70.8434            -0.00006            -0.00007
 70.9060            -0.00006            -0.00007
 70.9687            -0.00006            -0.00007
 71.0313            -0.00006            -0.00006
 71.0939            -0.00006            -0.00006
 71.1566            -0.00006            -0.00006
 71.2192            -0.00005            -0.00006
 71.2818            -0.00005            -0.00005
 71.3445            -0.00005            -0.00005
 71.4071            -0.00005            -0.00005
 71.4698            -0.00005            -0.00005
 71.5324            -0.00004            -0.00005
 71.5950            -0.00004            -0.00005
 71.6577            -0.00004            -0.00004
 71.7203            -0.00004            -0.00004
 71.7829            -0.00004            -0.00004
 71.8456            -0.00003            -0.00004
 71.9082            -0.00003            -0.00003
 71.9709            -0.00003            -0.00003
 72.0335            -0.00002            -0.00003
 72.0961            -0.00002            -0.00003
