#Distance(A)    Macroscopic-Average    Planar-Average
 50.6076             0.00009            -0.00005
 50.6694             0.00010            -0.00021
 50.7313             0.00010            -0.00035
 50.7932             0.00010            -0.00047
 50.8550             0.00010            -0.00055
 50.9169             0.00010            -0.00058
 50.9788             0.00010            -0.00055
 51.0406             0.00010            -0.00045
 51.1025             0.00009            -0.00030
 51.1644             0.00008            -0.00011
 51.2262             0.00007             0.00007
 51.2881             0.00005             0.00020
 51.3500             0.00003             0.00026
 51.4118             0.00001             0.00023
 51.4737            -0.00001             0.00015
 51.5356            -0.00004             0.00004
 51.5974            -0.00006            -0.00004
 51.6593            -0.00008            -0.00006
 51.7212            -0.00009            -0.00000
 51.7830            -0.00010             0.00011
 51.8449            -0.00011             0.00025
 51.9068            -0.00011             0.00037
 51.9686            -0.00010             0.00046
 52.0305            -0.00009             0.00048
 52.0924            -0.00008             0.00043
 52.1542            -0.00008             0.00034
 52.2161            -0.00007             0.00020
 52.2780            -0.00007             0.00005
 52.3398            -0.00007            -0.00010
 52.4017            -0.00007            -0.00024
 52.4636            -0.00008            -0.00037
 52.5254            -0.00008            -0.00049
 52.5873            -0.00008            -0.00059
 52.6492            -0.00008            -0.00067
 52.7110            -0.00008            -0.00072
 52.7729            -0.00007            -0.00072
 52.8348            -0.00007            -0.00067
 52.8966            -0.00006            -0.00056
 52.9585            -0.00006            -0.00043
 53.0204            -0.00006            -0.00027
 53.0822            -0.00006            -0.00012
 53.1441            -0.00006             0.00002
 53.2060            -0.00006             0.00012
 53.2679            -0.00005             0.00017
 53.3297            -0.00004             0.00017
 53.3916            -0.00003             0.00013
 53.4535            -0.00002             0.00007
 53.5153            -0.00001             0.00001
 53.5772             0.00001            -0.00002
 53.6391             0.00002            -0.00000
 53.7009             0.00003             0.00006
 53.7628             0.00004             0.00015
 53.8247             0.00005             0.00026
 53.8865             0.00006             0.00035
 53.9484             0.00007             0.00042
 54.0103             0.00008             0.00047
 54.0721             0.00009             0.00049
 54.1340             0.00010             0.00049
 54.1959             0.00012             0.00047
 54.2577             0.00013             0.00043
 54.3196             0.00015             0.00035
 54.3815             0.00016             0.00025
 54.4433             0.00017             0.00014
 54.5052             0.00017             0.00003
 54.5671             0.00017            -0.00008
 54.6289             0.00017            -0.00017
 54.6908             0.00017            -0.00026
 54.7527             0.00017            -0.00032
 54.8145             0.00019            -0.00035
 54.8764             0.00021            -0.00035
 54.9383             0.00024            -0.00029
 55.0001             0.00028            -0.00015
 55.0620             0.00033             0.00004
 55.1239             0.00038             0.00028
 55.1857             0.00043             0.00052
 55.2476             0.00048             0.00067
 55.3095             0.00054             0.00071
 55.3713             0.00060             0.00060
 55.4332             0.00066             0.00039
 55.4951             0.00072             0.00014
 55.5569             0.00078            -0.00006
 55.6188             0.00084            -0.00013
 55.6807             0.00090            -0.00002
 55.7425             0.00096             0.00024
 55.8044             0.00102             0.00060
 55.8663             0.00107             0.00101
 55.9282             0.00112             0.00140
 55.9900             0.00116             0.00172
 56.0519             0.00120             0.00197
 56.1138             0.00123             0.00214
 56.1756             0.00125             0.00224
 56.2375             0.00126             0.00229
 56.2994             0.00126             0.00230
 56.3612             0.00125             0.00227
 56.4231             0.00125             0.00221
 56.4850             0.00125             0.00213
 56.5468             0.00126             0.00203
 56.6087             0.00127             0.00192
 56.6706             0.00129             0.00180
 56.7324             0.00130             0.00167
 56.7943             0.00130             0.00155
 56.8562             0.00128             0.00143
 56.9180             0.00126             0.00131
 56.9799             0.00122             0.00119
 57.0418             0.00117             0.00108
 57.1036             0.00111             0.00097
 57.1655             0.00105             0.00087
 57.2274             0.00098             0.00078
 57.2892             0.00091             0.00069
 57.3511             0.00084             0.00061
 57.4130             0.00077             0.00054
 57.4748             0.00071             0.00048
 57.5367             0.00064             0.00042
 57.5986             0.00058             0.00036
 57.6604             0.00052             0.00031
 57.7223             0.00046             0.00026
 57.7842             0.00041             0.00022
 57.8460             0.00036             0.00018
 57.9079             0.00032             0.00015
 57.9698             0.00027             0.00012
 58.0316             0.00023             0.00010
 58.0935             0.00020             0.00007
 58.1554             0.00017             0.00005
 58.2172             0.00014             0.00003
 58.2791             0.00011             0.00001
 58.3410             0.00009            -0.00000
 58.4028             0.00007            -0.00001
 58.4647             0.00005            -0.00002
 58.5266             0.00003            -0.00003
 58.5885             0.00002            -0.00004
 58.6503             0.00000            -0.00005
 58.7122            -0.00001            -0.00006
 58.7741            -0.00002            -0.00006
 58.8359            -0.00003            -0.00007
 58.8978            -0.00003            -0.00007
 58.9597            -0.00004            -0.00007
 59.0215            -0.00005            -0.00007
 59.0834            -0.00005            -0.00008
 59.1453            -0.00005            -0.00008
 59.2071            -0.00006            -0.00008
 59.2690            -0.00006            -0.00008
 59.3309            -0.00006            -0.00008
 59.3927            -0.00006            -0.00008
 59.4546            -0.00007            -0.00008
 59.5165            -0.00007            -0.00008
 59.5783            -0.00007            -0.00008
 59.6402            -0.00007            -0.00008
 59.7021            -0.00006            -0.00008
 59.7639            -0.00006            -0.00008
 59.8258            -0.00006            -0.00008
 59.8877            -0.00006            -0.00007
 59.9495            -0.00006            -0.00007
 60.0114            -0.00006            -0.00006
 60.0733            -0.00005            -0.00006
 60.1351            -0.00005            -0.00006
 60.1970            -0.00005            -0.00006
 60.2589            -0.00005            -0.00006
 60.3207            -0.00004            -0.00005
 60.3826            -0.00004            -0.00005
 60.4445            -0.00003            -0.00004
 60.5063            -0.00003            -0.00004
 60.5682            -0.00003            -0.00003
 60.6301            -0.00002            -0.00003
 60.6919            -0.00002            -0.00003
 60.7538            -0.00001            -0.00002
 60.8157            -0.00001            -0.00002
 60.8775            -0.00001            -0.00001
 60.9394            -0.00000            -0.00000
 61.0013             0.00000             0.00000
 61.0631             0.00001             0.00001
 61.1250             0.00001             0.00001
 61.1869             0.00002             0.00002
 61.2487             0.00002             0.00002
 61.3106             0.00003             0.00003
 61.3725             0.00003             0.00003
 61.4344             0.00004             0.00004
 61.4962             0.00004             0.00005
 61.5581             0.00005             0.00005
 61.6200             0.00006             0.00006
 61.6818             0.00006             0.00006
 61.7437             0.00007             0.00007
 61.8056             0.00007             0.00007
 61.8674             0.00008             0.00008
 61.9293             0.00008             0.00008
 61.9912             0.00009             0.00009
 62.0530             0.00009             0.00010
 62.1149             0.00010             0.00010
 62.1768             0.00010             0.00011
 62.2386             0.00010             0.00011
 62.3005             0.00011             0.00011
 62.3624             0.00011             0.00012
 62.4242             0.00012             0.00012
 62.4861             0.00012             0.00013
 62.5480             0.00013             0.00014
 62.6098             0.00013             0.00014
 62.6717             0.00013             0.00014
 62.7336             0.00014             0.00014
 62.7954             0.00014             0.00015
 62.8573             0.00014             0.00015
 62.9192             0.00015             0.00016
 62.9810             0.00015             0.00016
 63.0429             0.00015             0.00016
 63.1048             0.00015             0.00017
 63.1666             0.00015             0.00017
 63.2285             0.00016             0.00017
 63.2904             0.00016             0.00017
