#Distance(A)    Macroscopic-Average    Planar-Average
 50.8619             0.00028             0.00157
 50.9246             0.00025             0.00126
 50.9872             0.00022             0.00091
 51.0498             0.00020             0.00056
 51.1125             0.00019             0.00021
 51.1751             0.00020            -0.00015
 51.2377             0.00021            -0.00048
 51.3004             0.00022            -0.00078
 51.3630             0.00024            -0.00099
 51.4257             0.00025            -0.00109
 51.4883             0.00026            -0.00105
 51.5509             0.00025            -0.00091
 51.6136             0.00022            -0.00073
 51.6762             0.00019            -0.00061
 51.7388             0.00014            -0.00059
 51.8015             0.00008            -0.00071
 51.8641             0.00001            -0.00091
 51.9268            -0.00006            -0.00110
 51.9894            -0.00014            -0.00117
 52.0520            -0.00020            -0.00105
 52.1147            -0.00026            -0.00073
 52.1773            -0.00031            -0.00026
 52.2399            -0.00036             0.00028
 52.3026            -0.00038             0.00081
 52.3652            -0.00040             0.00123
 52.4279            -0.00040             0.00150
 52.4905            -0.00039             0.00159
 52.5531            -0.00037             0.00149
 52.6158            -0.00035             0.00124
 52.6784            -0.00033             0.00088
 52.7410            -0.00031             0.00045
 52.8037            -0.00030            -0.00000
 52.8663            -0.00029            -0.00043
 52.9290            -0.00027            -0.00080
 52.9916            -0.00025            -0.00109
 53.0542            -0.00023            -0.00130
 53.1169            -0.00021            -0.00143
 53.1795            -0.00018            -0.00149
 53.2422            -0.00016            -0.00148
 53.3048            -0.00015            -0.00141
 53.3674            -0.00013            -0.00125
 53.4301            -0.00012            -0.00103
 53.4927            -0.00011            -0.00075
 53.5553            -0.00009            -0.00045
 53.6180            -0.00007            -0.00021
 53.6806            -0.00005            -0.00006
 53.7433            -0.00002            -0.00004
 53.8059             0.00002            -0.00014
 53.8685             0.00007            -0.00030
 53.9312             0.00011            -0.00045
 53.9938             0.00016            -0.00052
 54.0564             0.00021            -0.00046
 54.1191             0.00025            -0.00026
 54.1817             0.00029             0.00006
 54.2444             0.00031             0.00045
 54.3070             0.00033             0.00087
 54.3696             0.00034             0.00127
 54.4323             0.00035             0.00162
 54.4949             0.00035             0.00189
 54.5575             0.00034             0.00206
 54.6202             0.00032             0.00213
 54.6828             0.00030             0.00209
 54.7455             0.00026             0.00194
 54.8081             0.00022             0.00172
 54.8707             0.00017             0.00143
 54.9334             0.00012             0.00112
 54.9960             0.00009             0.00078
 55.0586             0.00007             0.00045
 55.1213             0.00006             0.00010
 55.1839             0.00007            -0.00024
 55.2466             0.00009            -0.00057
 55.3092             0.00012            -0.00085
 55.3718             0.00015            -0.00104
 55.4345             0.00016            -0.00110
 55.4971             0.00017            -0.00107
 55.5597             0.00016            -0.00100
 55.6224             0.00014            -0.00097
 55.6850             0.00010            -0.00106
 55.7477             0.00005            -0.00126
 55.8103            -0.00001            -0.00152
 55.8729            -0.00008            -0.00174
 55.9356            -0.00014            -0.00179
 55.9982            -0.00021            -0.00162
 56.0609            -0.00027            -0.00120
 56.1235            -0.00032            -0.00061
 56.1861            -0.00036             0.00008
 56.2488            -0.00040             0.00075
 56.3114            -0.00042             0.00131
 56.3740            -0.00043             0.00170
 56.4367            -0.00043             0.00189
 56.4993            -0.00042             0.00186
 56.5620            -0.00040             0.00165
 56.6246            -0.00038             0.00130
 56.6872            -0.00036             0.00086
 56.7499            -0.00034             0.00039
 56.8125            -0.00032            -0.00006
 56.8751            -0.00030            -0.00047
 56.9378            -0.00027            -0.00079
 57.0004            -0.00023            -0.00103
 57.0631            -0.00019            -0.00120
 57.1257            -0.00015            -0.00130
 57.1883            -0.00012            -0.00135
 57.2510            -0.00008            -0.00135
 57.3136            -0.00005            -0.00129
 57.3762            -0.00002            -0.00117
 57.4389             0.00001            -0.00098
 57.5015             0.00003            -0.00074
 57.5642             0.00007            -0.00052
 57.6268             0.00010            -0.00037
 57.6894             0.00015            -0.00033
 57.7521             0.00020            -0.00041
 57.8147             0.00026            -0.00056
 57.8773             0.00032            -0.00070
 57.9400             0.00039            -0.00075
 58.0026             0.00045            -0.00065
 58.0653             0.00051            -0.00036
 58.1279             0.00056             0.00009
 58.1905             0.00060             0.00064
 58.2532             0.00063             0.00123
 58.3158             0.00065             0.00179
 58.3785             0.00066             0.00226
 58.4411             0.00066             0.00262
 58.5037             0.00065             0.00284
 58.5664             0.00062             0.00293
 58.6290             0.00059             0.00290
 58.6916             0.00054             0.00278
 58.7543             0.00048             0.00258
 58.8169             0.00042             0.00231
 58.8796             0.00036             0.00201
 58.9422             0.00031             0.00167
 59.0048             0.00029             0.00131
 59.0675             0.00028             0.00093
 59.1301             0.00029             0.00052
 59.1927             0.00030             0.00008
 59.2554             0.00032            -0.00036
 59.3180             0.00034            -0.00074
 59.3807             0.00035            -0.00103
 59.4433             0.00034            -0.00123
 59.5059             0.00031            -0.00138
 59.5686             0.00027            -0.00153
 59.6312             0.00020            -0.00174
 59.6938             0.00012            -0.00200
 59.7565             0.00003            -0.00228
 59.8191            -0.00007            -0.00245
 59.8818            -0.00018            -0.00244
 59.9444            -0.00029            -0.00216
 60.0070            -0.00039            -0.00164
 60.0697            -0.00048            -0.00093
 60.1323            -0.00057            -0.00013
 60.1949            -0.00064             0.00065
 60.2576            -0.00069             0.00132
 60.3202            -0.00072             0.00179
 60.3829            -0.00073             0.00202
 60.4455            -0.00072             0.00199
 60.5081            -0.00069             0.00174
 60.5708            -0.00064             0.00131
 60.6334            -0.00059             0.00078
 60.6961            -0.00052             0.00023
 60.7587            -0.00045            -0.00030
 60.8213            -0.00038            -0.00077
 60.8840            -0.00031            -0.00116
 60.9466            -0.00024            -0.00147
 61.0092            -0.00019            -0.00170
 61.0719            -0.00014            -0.00183
 61.1345            -0.00011            -0.00187
 61.1972            -0.00009            -0.00181
 61.2598            -0.00008            -0.00164
 61.3224            -0.00008            -0.00137
 61.3851            -0.00009            -0.00102
 61.4477            -0.00009            -0.00063
 61.5103            -0.00010            -0.00023
 61.5730            -0.00010             0.00010
 61.6356            -0.00009             0.00032
 61.6983            -0.00006             0.00038
 61.7609            -0.00003             0.00028
 61.8235             0.00001             0.00009
 61.8862             0.00006            -0.00013
 61.9488             0.00011            -0.00027
 62.0114             0.00017            -0.00028
 62.0741             0.00022            -0.00013
 62.1367             0.00028             0.00017
 62.1994             0.00033             0.00055
 62.2620             0.00038             0.00095
 62.3246             0.00043             0.00131
 62.3873             0.00048             0.00159
 62.4499             0.00053             0.00176
 62.5125             0.00057             0.00183
 62.5752             0.00060             0.00179
 62.6378             0.00062             0.00166
 62.7005             0.00062             0.00148
 62.7631             0.00060             0.00126
 62.8257             0.00056             0.00104
 62.8884             0.00053             0.00081
 62.9510             0.00050             0.00060
 63.0137             0.00049             0.00039
 63.0763             0.00052             0.00020
 63.1389             0.00057             0.00003
 63.2016             0.00066            -0.00009
 63.2642             0.00078            -0.00012
 63.3268             0.00091            -0.00002
 63.3895             0.00106             0.00021
 63.4521             0.00121             0.00050
 63.5148             0.00137             0.00075
 63.5774             0.00153             0.00084
 63.6400             0.00169             0.00068
 63.7027             0.00185             0.00026
 63.7653             0.00200            -0.00030
 63.8279             0.00216            -0.00084
 63.8906             0.00231            -0.00113
 63.9532             0.00246            -0.00102
 64.0159             0.00261            -0.00046
 64.0785             0.00275             0.00051
 64.1411             0.00289             0.00174
 64.2038             0.00302             0.00307
 64.2664             0.00315             0.00431
 64.3290             0.00326             0.00536
 64.3917             0.00337             0.00616
 64.4543             0.00346             0.00669
 64.5170             0.00353             0.00698
 64.5796             0.00359             0.00708
 64.6422             0.00363             0.00704
 64.7049             0.00368             0.00689
 64.7675             0.00373             0.00668
 64.8301             0.00380             0.00642
 64.8928             0.00387             0.00612
 64.9554             0.00395             0.00579
 65.0181             0.00402             0.00544
 65.0807             0.00407             0.00508
 65.1433             0.00409             0.00472
 65.2060             0.00407             0.00437
 65.2686             0.00400             0.00404
 65.3313             0.00390             0.00373
 65.3939             0.00376             0.00344
 65.4565             0.00359             0.00316
 65.5192             0.00341             0.00289
 65.5818             0.00322             0.00263
 65.6444             0.00302             0.00239
 65.7071             0.00282             0.00217
 65.7697             0.00262             0.00198
 65.8324             0.00243             0.00180
 65.8950             0.00225             0.00165
 65.9576             0.00208             0.00150
 66.0203             0.00191             0.00136
 66.0829             0.00175             0.00123
 66.1455             0.00161             0.00111
 66.2082             0.00147             0.00100
 66.2708             0.00135             0.00091
 66.3335             0.00123             0.00083
 66.3961             0.00112             0.00077
 66.4587             0.00102             0.00070
 66.5214             0.00093             0.00064
 66.5840             0.00085             0.00058
 66.6466             0.00077             0.00052
 66.7093             0.00070             0.00047
 66.7719             0.00064             0.00043
 66.8346             0.00058             0.00040
 66.8972             0.00053             0.00037
 66.9598             0.00048             0.00035
 67.0225             0.00044             0.00032
 67.0851             0.00040             0.00029
 67.1477             0.00036             0.00026
 67.2104             0.00033             0.00023
 67.2730             0.00030             0.00021
 67.3357             0.00027             0.00020
 67.3983             0.00024             0.00019
 67.4609             0.00022             0.00017
 67.5236             0.00019             0.00016
 67.5862             0.00017             0.00014
 67.6488             0.00015             0.00012
 67.7115             0.00014             0.00010
 67.7741             0.00012             0.00008
 67.8368             0.00010             0.00007
 67.8994             0.00009             0.00007
 67.9620             0.00007             0.00006
 68.0247             0.00006             0.00005
 68.0873             0.00005             0.00003
 68.1500             0.00003             0.00002
 68.2126             0.00002            -0.00000
 68.2752             0.00001            -0.00001
 68.3379            -0.00000            -0.00002
 68.4005            -0.00001            -0.00002
 68.4631            -0.00003            -0.00003
 68.5258            -0.00004            -0.00004
 68.5884            -0.00005            -0.00005
 68.6511            -0.00006            -0.00007
 68.7137            -0.00007            -0.00008
 68.7763            -0.00008            -0.00009
 68.8390            -0.00009            -0.00010
 68.9016            -0.00010            -0.00010
 68.9642            -0.00010            -0.00011
 69.0269            -0.00011            -0.00011
 69.0895            -0.00012            -0.00012
 69.1522            -0.00013            -0.00014
 69.2148            -0.00014            -0.00015
 69.2774            -0.00015            -0.00016
 69.3401            -0.00016            -0.00017
 69.4027            -0.00016            -0.00017
 69.4653            -0.00017            -0.00017
 69.5280            -0.00018            -0.00018
 69.5906            -0.00019            -0.00019
 69.6533            -0.00019            -0.00020
 69.7159            -0.00020            -0.00021
 69.7785            -0.00021            -0.00022
 69.8412            -0.00021            -0.00023
 69.9038            -0.00022            -0.00023
 69.9664            -0.00023            -0.00023
 70.0291            -0.00023            -0.00024
 70.0917            -0.00024            -0.00024
 70.1544            -0.00025            -0.00025
 70.2170            -0.00025            -0.00027
 70.2796            -0.00026            -0.00027
 70.3423            -0.00026            -0.00028
 70.4049            -0.00027            -0.00028
 70.4676            -0.00027            -0.00028
 70.5302            -0.00028            -0.00028
 70.5928            -0.00028            -0.00029
 70.6555            -0.00028            -0.00029
 70.7181            -0.00029            -0.00030
 70.7807            -0.00029            -0.00031
 70.8434            -0.00029            -0.00031
 70.9060            -0.00030            -0.00031
 70.9687            -0.00030            -0.00031
 71.0313            -0.00030            -0.00031
 71.0939            -0.00031            -0.00031
 71.1566            -0.00031            -0.00032
 71.2192            -0.00031            -0.00032
 71.2818            -0.00031            -0.00033
 71.3445            -0.00031            -0.00033
 71.4071            -0.00031            -0.00033
 71.4698            -0.00032            -0.00032
 71.5324            -0.00032            -0.00032
 71.5950            -0.00032            -0.00032
 71.6577            -0.00032            -0.00033
 71.7203            -0.00032            -0.00033
 71.7829            -0.00032            -0.00033
 71.8456            -0.00032            -0.00033
 71.9082            -0.00032            -0.00033
 71.9709            -0.00032            -0.00032
 72.0335            -0.00032            -0.00032
 72.0961            -0.00031            -0.00032
